Station: Davos-Seehornwald
Rural, > 1000 m
Hourly means, PREC: Hourly sums
MEZ/CET
Source: NABEL/MeteoSchweiz
Date/time;O3 [ug/m3];NO2 [ug/m3];PM10 [ug/m3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
16.11.2024 14:00;78.8;0.8;0.7;0.8;9.5;0.0;379.7
16.11.2024 15:00;77.1;1.1;1.0;1.2;8.3;0.0;277.6
16.11.2024 16:00;75.2;1.3;1.0;1.4;7.4;0.0;144.3
16.11.2024 17:00;71.0;2.7;1.1;2.8;6.2;0.0;10.7
16.11.2024 18:00;63.4;4.7;1.6;4.7;4.0;0.0;-1.7
16.11.2024 19:00;65.6;1.8;1.0;1.8;2.9;0.0;-1.8
16.11.2024 20:00;63.3;2.0;1.8;2.0;1.9;0.0;-1.3
16.11.2024 21:00;65.8;1.0;3.4;0.9;1.9;0.0;-1.1
16.11.2024 22:00;63.7;1.5;1.0;1.4;1.4;0.0;-1.1
16.11.2024 23:00;63.2;2.1;1.4;2.3;1.4;0.0;-1.2
17.11.2024 00:00;63.5;2.0;1.0;2.0;1.2;0.0;-1.3
17.11.2024 01:00;66.0;0.7;0.9;0.6;1.2;0.0;-1.2
17.11.2024 02:00;66.9;0.4;0.4;0.4;1.2;0.0;-1.1
17.11.2024 03:00;63.1;2.2;0.7;2.4;0.5;0.0;-1.5
17.11.2024 04:00;66.4;0.6;0.5;0.5;0.9;0.0;-1.0
17.11.2024 05:00;63.2;1.4;0.8;1.6;0.2;0.0;-0.8
17.11.2024 06:00;64.4;0.7;0.7;0.6;0.4;0.0;-1.2
17.11.2024 07:00;67.6;0.4;0.5;0.4;0.6;0.0;-1.1
17.11.2024 08:00;70.1;0.3;0.6;0.3;1.3;0.0;4.3
17.11.2024 09:00;69.9;0.3;0.5;0.3;1.4;0.0;21.7
17.11.2024 10:00;69.5;0.5;0.5;0.5;1.7;0.0;124.0
17.11.2024 11:00;68.1;0.8;2.4;1.0;2.6;0.0;361.0
17.11.2024 12:00;71.2;0.5;1.4;0.5;3.3;0.0;349.5
17.11.2024 13:00;69.8;0.8;1.5;0.9;4.1;0.0;427.6
17.11.2024 14:00;69.5;0.9;1.8;1.0;4.8;0.0;371.9
17.11.2024 15:00;70.1;0.7;2.1;0.8;4.8;0.0;270.7
17.11.2024 16:00;68.0;1.4;2.9;1.4;3.3;0.0;108.9
17.11.2024 17:00;65.9;2.0;3.1;2.0;2.1;0.0;11.7
17.11.2024 18:00;60.5;3.0;3.3;3.0;0.4;0.0;-1.7
17.11.2024 19:00;58.1;2.9;5.3;2.8;-0.6;0.0;-0.7
17.11.2024 20:00;57.5;2.8;5.5;2.8;-0.5;0.0;0.0
17.11.2024 21:00;59.3;2.4;6.4;2.4;0.2;0.0;-0.1
17.11.2024 22:00;53.9;3.0;4.8;3.0;-0.1;0.0;0.0
17.11.2024 23:00;50.6;3.8;4.2;3.8;-0.4;0.0;0.0
18.11.2024 00:00;45.6;5.0;4.2;5.0;-0.3;0.0;0.0
18.11.2024 01:00;49.1;3.5;4.7;3.5;-0.3;0.0;0.0
18.11.2024 02:00;47.7;3.9;4.8;3.9;-0.4;0.0;0.0
18.11.2024 03:00;46.7;3.1;4.5;3.2;-0.5;0.0;0.0
18.11.2024 04:00;51.2;2.4;6.8;2.4;-0.6;0.0;0.0
18.11.2024 05:00;50.8;2.3;8.1;2.3;-0.5;0.0;0.0
18.11.2024 06:00;44.9;3.1;7.4;3.1;-0.5;0.0;0.0
18.11.2024 07:00;44.7;3.8;7.9;3.8;-0.4;0.0;0.0
18.11.2024 08:00;43.5;3.8;7.3;3.8;-0.5;0.0;1.9
18.11.2024 09:00;42.2;4.0;6.5;4.3;-0.7;0.0;31.0
18.11.2024 10:00;42.7;4.5;5.6;5.2;-0.1;0.0;116.0
18.11.2024 11:00;45.8;4.6;5.2;6.2;1.6;0.0;371.4
18.11.2024 12:00;60.2;1.8;2.9;2.1;3.7;0.0;403.6
18.11.2024 13:00;65.7;1.6;2.4;1.9;4.8;0.0;390.1
18.11.2024 14:00;60.4;2.3;3.5;2.8;4.3;0.0;308.0
18.11.2024 15:00;56.2;2.6;4.7;3.0;3.0;0.0;170.8
18.11.2024 16:00;58.2;2.6;3.4;2.7;2.2;0.0;72.7
18.11.2024 17:00;56.8;2.5;4.0;2.6;1.8;0.0;10.1
18.11.2024 18:00;53.6;3.6;3.6;3.6;1.3;0.0;-1.0
18.11.2024 19:00;48.0;6.2;3.2;6.3;0.4;0.0;-0.9
18.11.2024 20:00;44.6;7.3;3.1;7.3;-0.3;0.0;-0.8
18.11.2024 21:00;52.1;3.4;2.5;3.4;-0.6;0.0;-0.4
18.11.2024 22:00;56.3;1.2;1.2;1.2;-0.7;0.0;-0.6
18.11.2024 23:00;59.8;0.8;1.0;0.8;-0.2;0.0;-0.2
19.11.2024 00:00;56.6;1.7;1.0;1.7;-0.4;0.0;-0.4
19.11.2024 01:00;55.6;3.0;1.4;3.3;-0.3;0.0;0.0
19.11.2024 02:00;55.1;2.4;1.2;2.4;-0.3;0.0;-0.3
19.11.2024 03:00;55.5;0.9;0.7;0.9;-0.3;0.0;-0.3
19.11.2024 04:00;55.8;0.8;1.0;0.8;-0.2;0.0;-0.4
19.11.2024 05:00;56.6;0.5;1.3;0.5;0.2;0.0;-0.3
19.11.2024 06:00;57.9;0.9;0.7;1.0;0.3;0.0;-0.5
19.11.2024 07:00;57.9;1.3;0.4;1.4;0.3;0.0;-0.7
19.11.2024 08:00;60.9;0.8;0.3;0.8;0.6;0.0;5.0
19.11.2024 09:00;61.9;0.7;0.4;0.7;1.1;0.0;39.9
19.11.2024 10:00;61.1;1.7;1.3;1.9;1.6;0.0;97.8
19.11.2024 11:00;61.0;2.3;2.3;2.6;2.5;0.0;153.7
19.11.2024 12:00;61.8;1.7;2.2;2.0;3.4;0.0;215.0
19.11.2024 13:00;59.8;2.3;2.2;2.5;2.8;0.0;140.3
19.11.2024 14:00;60.3;1.8;3.2;2.1;3.1;0.0;194.0
19.11.2024 15:00;61.7;2.8;4.4;3.2;4.3;0.0;190.0
19.11.2024 16:00;61.4;3.8;4.0;4.0;4.8;0.0;62.7
19.11.2024 17:00;55.8;5.4;3.9;5.4;3.2;0.0;6.1
19.11.2024 18:00;61.5;4.0;3.0;4.1;3.9;0.0;0.1
19.11.2024 19:00;66.8;2.0;2.2;2.0;4.6;0.0;-0.2
19.11.2024 20:00;68.2;1.5;2.1;1.5;4.6;0.0;-0.1
19.11.2024 21:00;69.0;1.6;1.8;1.6;4.7;0.0;-0.3
19.11.2024 22:00;71.4;1.0;1.6;1.0;4.9;0.0;-0.3
19.11.2024 23:00;72.7;0.8;1.4;0.8;5.1;0.0;-0.1
20.11.2024 00:00;73.5;0.9;1.3;1.1;5.5;0.0;-0.2
20.11.2024 01:00;72.6;0.7;1.5;0.8;5.4;0.0;-0.4
20.11.2024 02:00;72.4;0.8;1.6;0.8;5.2;0.0;-0.2
20.11.2024 03:00;70.6;0.9;1.5;0.9;4.1;0.0;-1.5
20.11.2024 04:00;61.7;0.9;0.7;0.9;0.4;4.0;-1.4
20.11.2024 05:00;63.4;0.7;2.8;0.7;-0.9;0.8;-0.8
20.11.2024 06:00;65.6;0.7;0.4;0.7;-1.7;0.0;0.0
20.11.2024 07:00;71.7;0.6;0.3;0.6;-1.9;0.0;-0.7
20.11.2024 08:00;74.2;0.7;3.0;0.7;-2.7;0.3;3.0
20.11.2024 09:00;71.4;0.8;0.5;0.8;-3.3;0.0;43.2
20.11.2024 10:00;66.2;1.1;5.5;1.2;-3.6;0.9;43.1
20.11.2024 11:00;68.8;1.1;5.4;1.2;-4.0;0.2;115.6
20.11.2024 12:00;72.4;1.0;1.8;1.2;-4.3;0.0;358.0
20.11.2024 13:00;72.2;0.9;0.9;1.1;-4.3;0.0;438.6
20.11.2024 14:00;72.9;0.9;0.7;1.1;-4.4;0.0;385.5
20.11.2024 15:00;71.8;0.7;0.4;0.9;-4.4;0.0;280.6
20.11.2024 16:00;70.6;1.0;0.9;1.1;-4.9;0.0;136.4
20.11.2024 17:00;68.6;1.5;1.0;1.5;-5.8;0.0;15.2
20.11.2024 18:00;65.4;2.8;1.2;2.8;-6.2;0.0;-1.0
20.11.2024 19:00;55.1;8.5;1.5;8.5;-7.5;0.0;-0.3
20.11.2024 20:00;54.9;6.5;2.1;6.6;-7.6;0.0;-0.2
20.11.2024 21:00;54.1;5.5;2.3;5.7;-7.6;0.0;-0.1
20.11.2024 22:00;49.3;7.3;2.3;7.5;-7.7;0.0;-0.1
20.11.2024 23:00;48.1;9.7;2.7;9.9;-7.9;0.0;0.0
21.11.2024 00:00;61.2;2.7;1.5;2.7;-8.2;0.0;0.0
21.11.2024 01:00;64.5;1.5;1.1;1.5;-8.1;0.2;0.0
21.11.2024 02:00;65.9;1.6;3.3;1.8;-7.5;0.3;0.0
21.11.2024 03:00;64.0;1.7;0.9;1.8;-8.0;0.4;0.0
21.11.2024 04:00;65.0;1.0;1.9;1.0;-7.8;0.0;-0.3
21.11.2024 05:00;65.8;1.0;1.9;1.0;-8.0;0.0;0.0
21.11.2024 06:00;65.1;0.9;1.2;0.9;-8.1;0.0;0.0
21.11.2024 07:00;59.3;4.5;2.2;4.5;-8.3;0.0;-0.1
21.11.2024 08:00;55.7;5.3;2.1;6.2;-9.1;0.0;3.7
21.11.2024 09:00;56.7;5.8;1.8;7.1;-10.0;0.0;37.5
21.11.2024 10:00;57.4;4.8;1.6;5.9;-9.4;0.0;117.8
21.11.2024 11:00;58.1;5.2;2.5;6.7;-7.9;0.0;180.2
21.11.2024 12:00;63.0;4.4;1.7;6.3;-6.6;0.0;261.9
21.11.2024 13:00;64.4;4.5;2.0;5.4;-6.5;0.0;117.0
21.11.2024 14:00;63.9;5.7;1.9;6.4;-7.0;0.4;46.1
21.11.2024 15:00;66.2;5.6;2.9;5.9;-7.3;0.9;24.1
21.11.2024 16:00;66.3;5.4;5.3;5.5;-7.1;2.0;8.7
21.11.2024 17:00;65.9;5.1;8.3;5.3;-6.6;2.6;0.8
21.11.2024 18:00;65.2;5.2;9.9;6.0;-6.0;2.6;0.0
21.11.2024 19:00;67.4;2.5;3.8;2.5;-5.5;1.1;0.0
21.11.2024 20:00;65.6;2.2;2.4;2.2;-5.0;1.3;0.0
21.11.2024 21:00;64.3;2.5;1.5;2.5;-4.7;1.5;0.0
21.11.2024 22:00;63.1;3.2;0.9;3.2;-4.4;0.7;0.0
21.11.2024 23:00;59.5;2.9;0.5;2.9;-5.3;0.0;-0.3
22.11.2024 00:00;59.6;2.8;0.4;2.8;-5.6;0.5;0.0
22.11.2024 01:00;57.1;3.3;0.7;3.3;-5.5;0.2;0.0
22.11.2024 02:00;55.8;2.7;1.0;2.7;-5.4;0.0;0.0
22.11.2024 03:00;56.1;2.2;0.8;2.2;-5.2;0.8;0.0
22.11.2024 04:00;59.0;2.4;6.3;2.4;-5.0;0.1;-0.4
22.11.2024 05:00;55.5;3.3;8.6;3.3;-6.2;0.0;-0.4
22.11.2024 06:00;56.7;2.8;0.8;2.8;-6.9;0.0;-0.1
22.11.2024 07:00;57.9;2.6;0.7;2.6;-7.4;0.0;0.0
22.11.2024 08:00;59.7;2.5;0.8;2.5;-7.9;0.0;2.7
22.11.2024 09:00;64.7;1.6;0.5;1.7;-8.4;0.0;39.8
22.11.2024 10:00;65.2;1.3;0.5;1.5;-8.6;0.0;87.4
22.11.2024 11:00;68.3;0.8;0.4;0.9;-8.1;0.0;316.9
22.11.2024 12:00;69.0;0.7;1.2;0.9;-8.0;0.0;302.6
22.11.2024 13:00;69.5;0.9;1.0;1.0;-7.7;0.0;306.1
22.11.2024 14:00;70.2;1.1;1.7;1.2;-8.5;0.0;100.5
22.11.2024 15:00;69.5;1.3;4.1;1.4;-9.3;0.1;67.4
22.11.2024 16:00;68.5;1.6;1.5;1.6;-9.4;0.1;38.9
22.11.2024 17:00;69.2;1.3;1.3;1.3;-9.4;0.2;6.0
22.11.2024 18:00;69.0;1.3;1.6;1.3;-8.9;0.1;0.0
22.11.2024 19:00;70.3;1.0;4.2;1.0;-8.3;0.2;0.0
22.11.2024 20:00;69.4;1.0;2.5;1.0;-8.2;0.1;0.0
22.11.2024 21:00;65.4;3.4;1.7;3.4;-8.4;0.7;0.0
22.11.2024 22:00;63.9;2.9;1.0;2.9;-8.8;0.9;0.0
22.11.2024 23:00;64.7;2.2;0.7;2.2;-8.5;0.3;0.0
23.11.2024 00:00;66.1;2.1;2.2;2.1;-7.8;0.2;0.2
23.11.2024 01:00;69.0;0.8;9.0;0.8;-7.0;0.2;-0.1
23.11.2024 02:00;67.0;1.0;1.6;1.0;-7.4;0.2;0.1
23.11.2024 03:00;68.7;0.7;1.2;0.7;-7.0;0.0;0.0
23.11.2024 04:00;68.8;0.6;1.0;0.6;-7.0;0.0;0.0
23.11.2024 05:00;62.9;3.1;1.0;3.2;-7.6;0.0;-0.3
23.11.2024 06:00;57.1;4.9;0.9;5.0;-8.3;0.0;-0.2
23.11.2024 07:00;55.9;4.9;0.9;4.9;-8.8;0.0;-0.6
23.11.2024 08:00;61.0;1.5;1.0;1.5;-9.4;0.0;3.2
23.11.2024 09:00;64.1;1.7;0.9;1.9;-10.0;0.0;42.0
23.11.2024 10:00;62.8;2.6;0.9;3.4;-9.5;0.0;112.0
23.11.2024 11:00;64.8;2.2;0.8;3.0;-7.0;0.0;359.9
23.11.2024 12:00;63.9;1.8;0.8;2.5;-5.7;0.0;417.3
23.11.2024 13:00;64.9;2.3;1.7;3.1;-5.0;0.0;310.7
23.11.2024 14:00;66.9;2.4;0.9;3.4;-3.9;0.0;294.4
23.11.2024 15:00;69.5;0.8;0.9;0.9;-2.6;0.0;151.5
23.11.2024 16:00;70.0;1.1;0.6;1.2;-2.6;0.0;82.8
23.11.2024 17:00;71.0;1.0;1.2;1.0;-3.0;0.0;9.5
23.11.2024 18:00;71.0;1.2;1.1;1.2;-2.8;0.0;0.1
23.11.2024 19:00;68.5;2.6;2.0;2.6;-3.5;0.0;0.2
23.11.2024 20:00;71.4;1.3;0.8;1.4;-3.0;0.0;0.2
23.11.2024 21:00;67.0;4.5;1.3;4.6;-2.6;0.0;0.0
23.11.2024 22:00;70.2;2.1;1.9;2.1;-3.2;0.0;-0.6
23.11.2024 23:00;70.0;1.7;1.2;1.7;-3.4;0.0;-0.2
24.11.2024 00:00;70.6;1.5;0.9;1.5;-2.9;0.0;-0.1
24.11.2024 01:00;69.5;1.4;1.5;1.5;-3.4;0.0;-0.5
24.11.2024 02:00;69.8;0.6;0.9;0.7;-3.6;0.0;-0.4
24.11.2024 03:00;71.8;0.5;0.8;0.5;-3.1;0.0;-0.6
24.11.2024 04:00;71.2;0.6;0.7;0.7;-3.0;0.0;0.2
24.11.2024 05:00;69.2;1.3;0.7;1.3;-2.7;0.0;0.1
24.11.2024 06:00;70.7;0.8;0.6;1.0;-1.5;0.0;0.2
24.11.2024 07:00;67.0;1.5;0.9;2.1;-1.3;0.0;0.1
24.11.2024 08:00;66.1;1.7;1.2;1.9;-0.6;0.0;3.1
24.11.2024 09:00;63.6;0.7;2.1;0.8;0.2;0.0;45.4
24.11.2024 10:00;58.7;2.6;3.6;3.2;1.3;0.0;114.3
24.11.2024 11:00;65.1;1.0;5.1;1.2;2.9;0.0;193.0
24.11.2024 12:00;47.2;5.1;6.0;7.4;3.3;0.0;247.3
24.11.2024 13:00;52.8;1.5;7.4;2.0;4.5;0.0;302.0
24.11.2024 14:00;50.7;2.4;7.2;3.3;5.2;0.0;319.5
24.11.2024 15:00;52.3;2.2;7.2;2.8;5.1;0.0;180.2
24.11.2024 16:00;53.1;2.3;6.5;2.6;4.5;0.0;84.5
24.11.2024 17:00;61.1;1.2;5.5;1.3;3.6;0.0;11.0
24.11.2024 18:00;63.0;1.2;5.6;1.4;3.2;0.0;-1.1
24.11.2024 19:00;64.8;0.5;6.5;0.5;3.3;0.0;-0.6
24.11.2024 20:00;65.9;0.5;6.1;0.5;3.3;0.0;-1.2
24.11.2024 21:00;63.4;0.6;5.0;0.6;2.3;0.0;-1.3
24.11.2024 22:00;64.0;0.6;4.6;0.6;1.8;0.0;-0.9
24.11.2024 23:00;63.5;0.7;3.8;0.7;1.2;0.0;-1.1
25.11.2024 00:00;66.5;0.7;3.0;0.7;2.1;0.0;-0.9
25.11.2024 01:00;63.0;2.2;2.3;2.3;1.9;0.0;-1.7
25.11.2024 02:00;65.4;1.8;2.1;1.8;1.9;0.0;-0.5
25.11.2024 03:00;71.1;0.6;1.8;0.6;3.0;0.0;-0.9
25.11.2024 04:00;69.3;0.6;1.1;0.5;2.1;0.0;-1.4
25.11.2024 05:00;70.1;0.6;0.7;0.7;2.1;0.0;-1.0
25.11.2024 06:00;68.6;0.8;0.7;0.8;1.4;0.0;-1.4
25.11.2024 07:00;70.1;0.6;1.0;0.6;1.9;0.0;-0.7
25.11.2024 08:00;71.1;0.9;0.6;0.9;2.3;0.0;4.1
25.11.2024 09:00;68.1;2.5;0.4;2.6;2.1;0.0;43.6
25.11.2024 10:00;67.5;2.2;0.6;2.6;2.1;0.0;90.8
25.11.2024 11:00;64.0;4.0;0.6;5.6;3.4;0.0;338.0
25.11.2024 12:00;66.6;3.6;1.1;4.8;4.9;0.0;392.7
25.11.2024 13:00;68.6;2.1;1.0;2.8;5.8;0.0;399.9
25.11.2024 14:00;72.4;1.4;0.8;1.7;7.2;0.0;347.8
25.11.2024 15:00;72.5;1.9;1.1;2.3;7.1;0.0;246.4
25.11.2024 16:00;72.9;1.9;1.2;2.1;6.5;0.0;116.2
25.11.2024 17:00;70.2;2.4;1.2;2.5;4.7;0.0;6.3
25.11.2024 18:00;70.2;1.7;2.1;1.7;4.1;0.0;-1.1
25.11.2024 19:00;70.1;1.1;2.7;1.1;3.9;0.0;-1.1
25.11.2024 20:00;69.7;0.9;3.5;0.9;4.3;0.0;-0.6
25.11.2024 21:00;69.0;0.8;4.9;0.8;4.3;0.0;-0.7
25.11.2024 22:00;68.7;0.8;6.0;0.8;4.3;0.0;-0.3
25.11.2024 23:00;65.8;0.8;10.1;0.8;4.2;0.0;-0.8
26.11.2024 00:00;62.7;1.2;12.2;1.2;3.6;0.0;-0.5
26.11.2024 01:00;64.2;1.0;13.3;1.0;4.4;0.0;-0.4
26.11.2024 02:00;58.1;2.3;13.6;2.3;3.1;0.0;-0.5
26.11.2024 03:00;62.1;1.8;14.0;1.8;4.0;0.0;-0.2
26.11.2024 04:00;64.4;1.1;9.7;1.1;3.3;0.0;-1.3
26.11.2024 05:00;61.1;1.2;7.3;1.2;1.8;0.3;-1.3
26.11.2024 06:00;56.6;1.4;7.0;1.3;1.4;0.1;-0.6
26.11.2024 07:00;57.6;1.4;1.9;1.4;1.3;0.2;-0.3
26.11.2024 08:00;60.1;1.7;0.4;1.7;0.8;0.2;0.7
26.11.2024 09:00;59.8;2.2;0.3;2.2;0.7;0.0;11.5
26.11.2024 10:00;58.9;2.1;0.5;2.3;0.9;0.0;71.8
26.11.2024 11:00;45.2;5.0;1.2;6.3;1.5;0.0;150.4
26.11.2024 12:00;60.2;1.7;0.4;1.9;1.9;0.0;183.6
26.11.2024 13:00;62.2;1.5;0.5;1.7;1.7;0.0;168.7
26.11.2024 14:00;62.8;1.5;1.3;1.7;1.7;0.0;107.5
26.11.2024 15:00;60.5;1.7;1.0;1.9;1.5;0.0;67.3
26.11.2024 16:00;60.4;1.5;1.0;1.5;1.1;0.0;28.5
26.11.2024 17:00;60.6;1.7;1.1;1.7;0.9;0.0;5.9
26.11.2024 18:00;55.5;3.1;1.8;3.0;0.7;0.0;0.0
26.11.2024 19:00;51.6;1.8;1.0;1.7;0.5;0.0;0.0
26.11.2024 20:00;39.4;4.3;1.3;4.5;0.5;0.0;0.0
26.11.2024 21:00;34.3;6.3;2.0;6.4;0.4;0.0;0.0
26.11.2024 22:00;30.9;6.6;2.7;6.6;0.2;0.0;0.0
26.11.2024 23:00;29.7;5.8;2.5;5.8;0.2;0.0;0.0
27.11.2024 00:00;36.5;2.4;1.7;2.5;0.1;0.0;0.0
27.11.2024 01:00;38.5;1.9;0.9;2.1;0.1;0.0;0.0
27.11.2024 02:00;38.1;1.9;0.9;2.0;0.0;0.0;-0.1
27.11.2024 03:00;36.5;1.2;0.6;1.2;-0.2;0.0;0.0
27.11.2024 04:00;35.5;2.1;0.8;2.1;-0.1;0.0;-0.1
27.11.2024 05:00;33.5;2.2;0.7;2.2;-0.2;0.0;0.0
27.11.2024 06:00;41.1;1.9;0.4;2.1;0.0;0.0;0.0
27.11.2024 07:00;40.9;1.9;0.5;1.9;0.0;0.0;0.0
27.11.2024 08:00;46.8;1.8;0.6;1.8;0.0;0.0;2.1
27.11.2024 09:00;51.4;1.7;0.8;1.8;-0.3;0.0;27.5
27.11.2024 10:00;55.5;2.1;0.6;2.5;0.0;0.0;72.3
27.11.2024 11:00;58.0;1.6;0.7;2.1;1.8;0.0;325.5
27.11.2024 12:00;59.9;3.3;0.9;4.6;3.4;0.0;382.6
27.11.2024 13:00;64.8;3.0;1.4;4.0;5.0;0.0;383.6
27.11.2024 14:00;70.8;2.2;0.7;2.8;5.2;0.0;333.9
27.11.2024 15:00;76.0;2.2;0.9;2.6;5.5;0.0;240.9
27.11.2024 16:00;77.5;3.3;1.0;3.7;4.5;0.0;113.0
27.11.2024 17:00;81.1;1.6;0.6;1.7;2.8;0.0;6.0
27.11.2024 18:00;79.8;1.3;0.7;1.3;2.1;0.0;-1.3
27.11.2024 19:00;79.3;1.3;0.8;1.3;1.5;0.0;-0.8
27.11.2024 20:00;75.0;2.2;1.0;2.2;0.7;0.0;-1.1
27.11.2024 21:00;79.3;1.1;0.7;1.1;1.7;0.0;-0.3
27.11.2024 22:00;76.8;1.1;0.8;1.1;1.4;0.0;-1.3
27.11.2024 23:00;78.0;0.9;0.6;0.9;1.7;0.0;-0.7
28.11.2024 00:00;74.9;1.5;0.5;1.7;1.3;0.0;-1.0
28.11.2024 01:00;73.2;1.0;0.4;1.1;1.3;0.0;-0.5
28.11.2024 02:00;70.2;2.5;0.5;2.6;1.2;0.0;-0.6
28.11.2024 03:00;67.3;2.0;0.5;2.0;1.3;0.0;0.0
28.11.2024 04:00;70.3;0.4;0.3;0.4;2.2;0.0;0.1
28.11.2024 05:00;71.6;0.4;0.4;0.4;2.7;0.0;0.0
28.11.2024 06:00;73.7;0.8;0.5;0.8;2.7;0.0;-0.2
28.11.2024 07:00;69.5;4.2;0.8;4.3;2.6;0.0;0.0
28.11.2024 08:00;69.9;2.5;0.5;2.5;2.4;0.0;0.6
28.11.2024 09:00;65.5;4.7;1.4;4.8;1.1;0.1;15.8
28.11.2024 10:00;62.2;4.6;1.5;5.0;0.6;0.0;60.1
28.11.2024 11:00;60.8;5.8;1.2;6.5;1.2;0.3;84.0
28.11.2024 12:00;58.2;6.5;1.6;7.2;1.0;0.9;88.8
28.11.2024 13:00;56.0;3.7;0.6;4.1;1.0;1.2;61.6
28.11.2024 14:00;61.5;2.4;0.3;2.5;0.1;1.1;32.3
28.11.2024 15:00;58.9;2.3;0.1;2.4;0.2;0.1;42.3
28.11.2024 16:00;59.8;2.2;0.1;2.3;-0.1;0.3;30.2
28.11.2024 17:00;59.8;2.7;0.1;2.8;-0.4;0.0;5.9
28.11.2024 18:00;64.0;2.0;0.1;1.9;-0.1;0.0;-0.3
28.11.2024 19:00;65.2;1.8;0.2;1.8;-0.2;0.0;-0.2
28.11.2024 20:00;60.3;2.4;0.2;2.4;-0.8;0.0;-0.6
28.11.2024 21:00;61.4;1.5;0.3;1.5;-0.7;0.0;-0.4
28.11.2024 22:00;59.1;1.5;0.2;1.5;-0.8;0.0;0.0
28.11.2024 23:00;48.7;3.5;0.6;3.5;-1.7;0.0;-0.1
29.11.2024 00:00;50.7;2.9;0.5;2.9;-2.6;0.0;0.0
29.11.2024 01:00;47.6;3.0;0.8;3.0;-2.7;0.0;0.0
29.11.2024 02:00;46.4;4.0;1.6;4.0;-2.7;0.0;0.0
29.11.2024 03:00;44.1;3.7;1.8;3.7;-2.8;0.0;0.0
29.11.2024 04:00;44.1;4.3;1.7;4.7;-3.1;0.0;0.0
29.11.2024 05:00;41.4;5.6;2.6;5.8;-3.4;0.0;-0.1
29.11.2024 06:00;45.2;3.8;2.3;3.8;-4.1;0.0;-0.9
29.11.2024 07:00;49.4;2.5;2.0;2.5;-4.9;0.0;-1.1
29.11.2024 08:00;62.0;2.2;1.1;2.2;-5.6;0.0;1.4
29.11.2024 09:00;65.5;2.4;0.6;2.7;-5.8;0.0;19.9
29.11.2024 10:00;64.0;2.5;0.5;2.8;-5.3;0.0;57.0
29.11.2024 11:00;61.9;5.0;0.7;6.8;-4.0;0.0;333.8
29.11.2024 12:00;61.8;4.1;1.1;5.8;-2.8;0.0;394.4
29.11.2024 13:00;64.0;3.5;1.2;4.8;-1.6;0.0;398.4
29.11.2024 14:00;66.7;2.7;1.1;3.6;-1.2;0.0;347.9
29.11.2024 15:00;62.9;5.4;1.1;7.1;-0.7;0.0;249.7
29.11.2024 16:00;58.4;7.5;1.7;8.7;-1.1;0.0;119.1
29.11.2024 17:00;56.2;7.8;2.5;8.1;-2.1;0.0;5.4
29.11.2024 18:00;62.4;3.1;1.1;3.1;-3.0;0.0;-1.2
29.11.2024 19:00;67.5;2.5;0.4;2.5;-3.4;0.0;-1.3
29.11.2024 20:00;63.3;5.0;0.8;5.0;-4.3;0.0;-1.4
29.11.2024 21:00;68.6;3.1;1.0;3.1;-4.5;0.0;-1.1
29.11.2024 22:00;68.5;4.4;0.8;5.0;-4.7;0.0;-1.0
29.11.2024 23:00;74.8;2.1;1.0;2.2;-4.2;0.0;-0.9
30.11.2024 00:00;76.9;1.5;0.5;1.5;-3.8;0.0;-1.0
30.11.2024 01:00;77.5;0.7;0.4;0.7;-4.1;0.0;-1.3
30.11.2024 02:00;76.7;0.5;0.6;0.5;-4.2;0.0;-1.1
30.11.2024 03:00;74.0;3.9;0.7;4.7;-3.7;0.0;-0.5
30.11.2024 04:00;75.9;2.1;0.3;2.4;-3.3;0.0;-1.1
30.11.2024 05:00;76.6;1.0;0.6;1.0;-3.3;0.0;-0.9
30.11.2024 06:00;77.1;0.5;0.5;0.5;-3.1;0.0;-0.8
30.11.2024 07:00;76.8;0.6;0.5;0.6;-2.6;0.0;-1.1
30.11.2024 08:00;75.5;1.3;1.0;1.5;-2.8;0.0;0.9
30.11.2024 09:00;76.4;1.2;0.7;1.3;-2.3;0.0;18.6
30.11.2024 10:00;75.7;2.2;1.2;2.7;-1.6;0.0;50.0
30.11.2024 11:00;75.3;1.7;0.9;2.1;0.7;0.0;327.6
30.11.2024 12:00;77.7;0.7;0.4;0.8;3.6;0.0;388.9
30.11.2024 13:00;78.3;1.9;1.9;2.3;5.0;0.0;390.2
30.11.2024 14:00;80.2;1.4;1.1;1.6;5.5;0.0;340.3
30.11.2024 15:00;81.3;1.8;2.3;2.0;5.4;0.0;242.8
30.11.2024 16:00;77.6;3.2;4.8;3.4;4.7;0.0;114.4
30.11.2024 17:00;81.2;1.9;1.8;1.9;2.1;0.0;4.3
30.11.2024 18:00;81.4;1.6;0.6;1.6;0.9;0.0;-1.5
30.11.2024 19:00;80.1;1.7;0.6;1.6;0.3;0.0;-1.3
30.11.2024 20:00;76.3;2.8;0.9;2.8;-0.6;0.0;-1.6
30.11.2024 21:00;73.8;4.3;1.6;4.3;-1.0;0.0;-1.0
30.11.2024 22:00;75.6;2.3;1.5;2.3;-1.2;0.0;-1.5
30.11.2024 23:00;78.3;1.2;0.9;1.2;-0.5;0.0;-0.9
01.12.2024 00:00;76.7;2.5;0.8;2.6;-0.6;0.0;-1.3
